time,34420a_volt
1731312344.739718,1.361e-08
1731312344.8552454,4.53e-09
1731312344.9708257,9.07e-09
1731312345.086406,-9.64e-09
1731312345.2019997,1.13e-09
1731312345.317616,-3.4e-09
1731312345.4332485,1.758e-08
1731312345.548892,7.93e-09
1731312345.664428,1.077e-08
1731312345.7799947,5.67e-09
1731312345.895528,-9.07e-09
1731312346.0110745,1.7e-08
1731312346.12647,-1.247e-08
1731312346.242076,2.099e-08
1731312346.3577535,3.4e-09
1731312346.4733207,2.609e-08
1731312346.5888848,2.269e-08
1731312346.7045553,5.67e-09
1731312346.820139,7.36e-09
1731312346.9357407,2.82e-09
1731312347.0513062,1.644e-08
1731312347.1667888,1.304e-08
1731312347.2823076,-4.53e-09
1731312347.397792,-1.135e-08
1731312347.513354,1.021e-08
1731312347.628889,2.82e-09
1731312347.744289,-3.98e-09
1731312347.8598957,1.13e-09
1731312347.9753966,-1.022e-08
1731312348.0909145,4.53e-09
1731312348.2064922,1.304e-08
1731312348.3220685,5.67e-09
1731312348.4376678,5.67e-09
1731312348.5532749,-1.022e-08
1731312348.668834,1.644e-08
1731312348.7843952,9.64e-09
1731312348.9000394,-2.26e-09
1731312349.0157013,-5.68e-09
1731312349.1312144,-1.474e-08
1731312349.2466028,-1.71e-09
1731312349.3620944,1.13e-09
1731312349.477521,-5.6e-10
1731312349.593082,-1.418e-08
1731312349.708643,-7.95e-09
1731312349.8242123,1.475e-08
1731312349.9397538,-1.13e-09
1731312350.0553098,1.19e-08
1731312350.1707933,-1.247e-08
1731312350.2863739,4.53e-09
1731312350.4018776,2.26e-09
1731312350.5173619,-1.191e-08
1731312350.6328883,1.531e-08
1731312350.7483096,-1.305e-08
1731312350.863917,5.1e-09
1731312350.9795904,-9.64e-09
1731312351.095124,-1.702e-08
1731312351.2107024,-3.98e-09
1731312351.3261955,1.021e-08
1731312351.4418006,-1.247e-08
1731312351.5574489,7.36e-09
1731312351.6730835,9.64e-09
1731312351.788666,1.985e-08
1731312351.904197,2.26e-09
1731312352.0196898,-7.95e-09
1731312352.1351755,4.53e-09
1731312352.250726,-6.81e-09
1731312352.3662472,2.26e-09
1731312352.4816651,-1.71e-09
1731312352.597283,-1.362e-08
