time,34420a_volt
1731185361.3351028,5.33e-09
1731185361.8718863,7.82e-09
1731185362.4085324,2.94e-09
1731185362.9452233,7.8e-10
1731185363.4819527,-7.49e-09
1731185364.018665,-4.99e-09
1731185364.5555012,-1.25e-09
1731185365.0920074,0.0
1731185365.628676,1.25e-09
1731185366.1654623,5.79e-09
1731185366.7020972,-2.26e-09
1731185367.2388475,-7.9e-10
1731185367.7754476,-4.76e-09
1731185368.312057,4.08e-09
1731185368.848788,-3.63e-09
1731185369.385649,1.47e-09
1731185369.9224663,-2.95e-09
1731185370.4591012,9e-10
1731185370.995829,3.97e-09
1731185371.5325263,5.33e-09
1731185372.0692346,-4.88e-09
1731185372.605984,2.72e-09
1731185373.1426213,2.72e-09
1731185373.6794097,6.13e-09
1731185374.2160647,4.5e-10
1731185374.752757,-2.95e-09
1731185375.2896476,1.088e-08
1731185375.8263452,2.49e-09
1731185376.3630235,3.73e-09
1731185376.8996778,1.47e-09
1731185377.4364243,1.12e-09
1731185377.9730759,-2.04e-09
1731185378.5098076,-5.67e-09
1731185379.0465488,6e-09
1731185379.583214,2.26e-09
1731185380.1199484,8.17e-09
1731185380.6564333,0.0
1731185381.1931715,-1.7e-09
1731185381.729921,3.73e-09
1731185382.2665746,1.36e-09
1731185382.8032665,6.46e-09
1731185383.3399634,4.77e-09
1731185383.8766139,9e-10
1731185384.413388,8.73e-09
1731185384.9500918,-9.07e-09
1731185385.486798,2.16e-09
1731185386.0234013,2.2e-10
1731185386.5601826,3.28e-09
1731185387.0969138,-4.2e-09
1731185387.6336594,4.19e-09
1731185388.1703527,-9e-10
1731185388.7071288,-1.13e-09
1731185389.2437623,-4.5e-10
1731185389.7804518,-6.81e-09
1731185390.3172278,2.26e-09
1731185390.854107,5.66e-09
1731185391.3909693,2.83e-09
1731185391.927774,-3.06e-09
1731185392.4645483,-1.93e-09
1731185393.0011756,-4.64e-09
1731185393.5379071,-7.9e-10
1731185394.0747278,7.48e-09
1731185394.6115205,6.46e-09
1731185395.148111,9e-10
1731185395.6849904,-8.96e-09
1731185396.2218006,-9.3e-09
1731185396.7586136,-3.4e-10
1731185397.2953744,7.36e-09
1731185397.8320687,-1.36e-09
1731185398.3687956,-3.73e-09
1731185398.9056602,-3.73e-09
1731185399.44243,5.9e-09
1731185399.9792585,-4.99e-09
1731185400.5160763,9.18e-09
1731185401.0529478,1.031e-08
1731185401.589736,4.43e-09
1731185402.1264126,1.519e-08
1731185402.6629696,-3.4e-09
1731185403.1996324,3.85e-09
1731185403.7362645,4.5e-10
1731185404.2729533,0.0
1731185404.8095808,0.0
1731185405.3463142,4.53e-09
1731185405.8830516,9.18e-09
1731185406.4197726,-2.95e-09
1731185406.9568026,-3.17e-09
1731185407.4938183,1.58e-09
1731185408.030707,-1.59e-09
1731185408.5675995,3.17e-09
1731185409.1044595,1.47e-09
1731185409.641316,4.08e-09
1731185410.1780016,-3.4e-10
1731185410.714845,-3.06e-09
1731185411.2517066,1.92e-09
1731185411.788493,2.94e-09
1731185412.3253734,1.12e-09
1731185412.8621235,5.6e-10
1731185413.3989208,5.9e-09
1731185413.9356818,4.99e-09
1731185414.4724119,-4.2e-09
1731185415.0093157,1.92e-09
1731185415.5460498,3.63e-09
1731185416.0829194,3.63e-09
1731185416.6197627,4.43e-09
1731185417.1565993,-4.2e-09
1731185417.693505,3.73e-09
1731185418.2302852,9e-10
1731185418.7672076,6.69e-09
1731185419.3040159,2.61e-09
1731185419.8407938,6.7e-10
1731185420.377712,1.1e-08
1731185420.9146407,1.58e-09
1731185421.4512668,5.55e-09
1731185421.9881375,9e-10
1731185422.5250065,7.26e-09
1731185423.0621288,1.7e-09
1731185423.598861,-3.86e-09
1731185424.135784,1.47e-09
1731185424.6727257,-2.16e-09
1731185425.2095149,-3.06e-09
1731185425.7463448,1.135e-08
1731185426.2831924,1.451e-08
1731185426.819944,-2.37e-09
1731185427.356768,6e-09
1731185427.8934913,6.7e-10
1731185428.4303453,-1.25e-09
1731185428.9671652,2.94e-09
1731185429.5040255,5.66e-09
1731185430.040928,4.08e-09
1731185430.5777488,2.61e-09
